set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,dvcs,F_true
171,4,5.75,2.96,0.449,-0.34,67.29,0.0167285,0.00398608,0.23828,-2.16619,1.81615,0.907682,52.7386,2.11154,0,1.12274,0,0.00487662,0.0162025
171,5,5.75,2.96,0.449,-0.34,97.32,0.000813957,0.000736143,0.9044,-2.16619,1.81615,0.907682,52.7386,2.11154,0,1.12274,0,0.00487662,0.0132434
171,6,5.75,2.96,0.449,-0.34,292.71,0.0189093,0.00535645,0.28327,-2.16619,1.81615,0.907682,52.7386,2.11154,0,1.12274,0,0.00487662,0.0162025
171,7,5.75,2.96,0.449,-0.34,307.7,0.0119913,0.00248173,0.20696,-2.16619,1.81615,0.907682,52.7386,2.11154,0,1.12274,0,0.00487662,0.018013
171,8,5.75,2.96,0.449,-0.34,322.67,0.0170117,0.0037851,0.2225,-2.16619,1.81615,0.907682,52.7386,2.11154,0,1.12274,0,0.00487662,0.0198351
171,9,5.75,2.96,0.449,-0.34,337.62,0.0266893,0.00401034,0.15026,-2.16619,1.81615,0.907682,52.7386,2.11154,0,1.12274,0,0.00487662,0.0213676
172,0,5.75,3.05,0.461,-0.45,7.42,0.0176293,0.00283902,0.16104,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0184042
172,1,5.75,3.05,0.461,-0.45,22.29,0.0142318,0.00385652,0.27098,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0170815
172,2,5.75,3.05,0.461,-0.45,37.22,0.0162799,0.00235782,0.14483,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0150205
172,3,5.75,3.05,0.461,-0.45,52.19,0.0113301,0.00191671,0.16917,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0128816
172,4,5.75,3.05,0.461,-0.45,67.19,0.0105216,0.00279338,0.26549,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0110388
172,5,5.75,3.05,0.461,-0.45,82.22,0.0105573,0.00389334,0.36878,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.00959523
172,6,5.75,3.05,0.461,-0.45,97.25,0.0195724,0.014989,0.76582,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.00852164
172,7,5.75,3.05,0.461,-0.45,262.75,0.00320144,0.00151431,0.47301,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.00852164
172,8,5.75,3.05,0.461,-0.45,277.78,0.012233,0.0033384,0.2729,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.00959523
172,9,5.75,3.05,0.461,-0.45,292.81,0.0100598,0.00196276,0.19511,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0110388
172,10,5.75,3.05,0.461,-0.45,307.81,0.0108326,0.00192083,0.17732,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0128816
172,11,5.75,3.05,0.461,-0.45,322.78,0.0181863,0.00272085,0.14961,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0150205
172,12,5.75,3.05,0.461,-0.45,337.71,0.0179898,0.00219187,0.12184,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0170815
172,13,5.75,3.05,0.461,-0.45,352.58,0.0242072,0.00390486,0.16131,-2.04342,1.61191,0.71621,38.5092,1.79411,0,1.01985,0,0.00377848,0.0184042
173,0,5.75,3.5,0.43,-0.28,7.48,0.0788102,0.0382324,0.48512,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0356736
173,1,5.75,3.5,0.43,-0.28,22.44,0.0283029,0.0198765,0.70228,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0345853
173,2,5.75,3.5,0.43,-0.28,37.41,0.0438839,0.0227433,0.51826,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.032643
173,3,5.75,3.5,0.43,-0.28,52.39,0.0535477,0.0378068,0.70604,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0302086
173,4,5.75,3.5,0.43,-0.28,67.38,0.0387583,0.0183908,0.4745,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.027638
173,5,5.75,3.5,0.43,-0.28,82.38,0.00248615,0.00195899,0.78796,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0251978
173,6,5.75,3.5,0.43,-0.28,97.39,0.0131077,0.0120676,0.92065,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0230473
173,7,5.75,3.5,0.43,-0.28,292.62,0.0199975,0.0158516,0.79268,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.027638
173,8,5.75,3.5,0.43,-0.28,307.61,0.0306969,0.0161306,0.52548,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0302086
173,9,5.75,3.5,0.43,-0.28,322.59,0.0517165,0.0171564,0.33174,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.032643
173,10,5.75,3.5,0.43,-0.28,337.56,0.0513513,0.0232529,0.45282,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0345853
173,11,5.75,3.5,0.43,-0.28,352.52,0.0402353,0.0148484,0.36904,-2.26285,1.94434,1.03868,67.4012,2.3721,0,1.21212,0,0.00320346,0.0356736
174,0,5.75,3.63,0.451,-0.34,7.46,0.0188418,0.00442576,0.23489,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0269904
174,1,5.75,3.63,0.451,-0.34,22.38,0.0269645,0.00419648,0.15563,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0258061
174,2,5.75,3.63,0.451,-0.34,37.33,0.022668,0.00471426,0.20797,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0237715
174,3,5.75,3.63,0.451,-0.34,52.31,0.0209249,0.00377756,0.18053,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0213582
174,4,5.75,3.63,0.451,-0.34,67.31,0.0124578,0.00305739,0.24542,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0189657
174,5,5.75,3.63,0.451,-0.34,82.32,0.0191194,0.0036476,0.19078,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0168335
174,6,5.75,3.63,0.451,-0.34,97.34,0.0145379,0.00499698,0.34372,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0150587
174,7,5.75,3.63,0.451,-0.34,247.64,0.00340474,0.00232799,0.68375,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0136547
174,8,5.75,3.63,0.451,-0.34,262.66,0.0242035,0.00724507,0.29934,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0150587
174,9,5.75,3.63,0.451,-0.34,277.68,0.0136247,0.00345114,0.2533,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0168335
174,10,5.75,3.63,0.451,-0.34,292.69,0.0268346,0.00777586,0.28977,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0189657
174,11,5.75,3.63,0.451,-0.34,307.69,0.0239233,0.00770952,0.32226,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0213582
174,12,5.75,3.63,0.451,-0.34,322.67,0.0217716,0.0034865,0.16014,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0237715
174,13,5.75,3.63,0.451,-0.34,337.62,0.0312688,0.0049264,0.15755,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0258061
174,14,5.75,3.63,0.451,-0.34,352.54,0.0338754,0.00738958,0.21814,-2.1601,1.81615,0.907971,52.437,2.10504,0,1.11901,0,0.00258064,0.0269904
175,0,5.75,3.77,0.475,-0.45,7.45,0.0167043,0.00233042,0.13951,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.0188874
175,1,5.75,3.77,0.475,-0.45,22.32,0.018637,0.00265223,0.14231,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.0175191
175,2,5.75,3.77,0.475,-0.45,37.23,0.0163179,0.0025487,0.15619,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.015362
175,3,5.75,3.77,0.475,-0.45,52.22,0.0167676,0.00226497,0.13508,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.0130733
175,4,5.75,3.77,0.475,-0.45,67.23,0.00633833,0.00138277,0.21816,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.01106
175,5,5.75,3.77,0.475,-0.45,82.26,0.00883152,0.00170316,0.19285,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.00944976
175,6,5.75,3.77,0.475,-0.45,97.29,0.0107451,0.00256109,0.23835,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.00822791
175,7,5.75,3.77,0.475,-0.45,112.33,0.0114852,0.00483056,0.42059,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.00732939
175,8,5.75,3.77,0.475,-0.45,247.67,0.00699028,0.00162433,0.23237,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.00732939
175,9,5.75,3.77,0.475,-0.45,262.71,0.00884139,0.00220018,0.24885,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.00822791
175,10,5.75,3.77,0.475,-0.45,277.74,0.00850534,0.00176358,0.20735,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.00944976
175,11,5.75,3.77,0.475,-0.45,292.77,0.00906193,0.00251351,0.27737,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.01106
175,12,5.75,3.77,0.475,-0.45,307.78,0.0123224,0.00216701,0.17586,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.0130733
175,13,5.75,3.77,0.475,-0.45,322.77,0.00764473,0.00116016,0.15176,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.015362
175,14,5.75,3.77,0.475,-0.45,337.68,0.0190986,0.00247919,0.12981,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.0175191
175,15,5.75,3.77,0.475,-0.45,352.55,0.0191449,0.00198896,0.10389,-2.00286,1.61191,0.72239,37.0342,1.76385,0,0.998964,0,0.00195106,0.0188874
176,0,5.55,1.51,0.359,-0.18,15,0.115142,0.00628099,0.05455,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.11811
176,1,5.55,1.51,0.359,-0.18,45,0.10368,0.00589317,0.05684,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.106301
176,2,5.55,1.51,0.359,-0.18,75,0.0864908,0.00523183,0.06049,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.0913053
176,3,5.55,1.51,0.359,-0.18,105,0.0746448,0.00460484,0.06169,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.0793888
176,4,5.55,1.51,0.359,-0.18,135,0.0717103,0.00476515,0.06645,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.071947
176,5,5.55,1.51,0.359,-0.18,165,0.0578612,0.00421577,0.07286,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.0684827
176,6,5.55,1.51,0.359,-0.18,195,0.0681674,0.00466742,0.06847,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.0684827
176,7,5.55,1.51,0.359,-0.18,225,0.0809994,0.00527954,0.06518,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.071947
176,8,5.55,1.51,0.359,-0.18,255,0.0785189,0.00516733,0.06581,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.0793888
176,9,5.55,1.51,0.359,-0.18,285,0.0950502,0.00590072,0.06208,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.0913053
176,10,5.55,1.51,0.359,-0.18,315,0.109132,0.00636895,0.05836,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.106301
176,11,5.55,1.51,0.359,-0.18,345,0.119964,0.00687874,0.05734,-2.51418,2.19029,1.35483,128.228,3.21987,0,1.50386,0,0.0540163,0.11811
177,0,5.55,1.51,0.359,-0.237,15,0.117629,0.00748237,0.06361,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.121601
177,1,5.55,1.51,0.359,-0.237,45,0.107308,0.00681084,0.06347,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0998788
177,2,5.55,1.51,0.359,-0.237,75,0.0698773,0.00470833,0.06738,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0790148
177,3,5.55,1.51,0.359,-0.237,105,0.0693964,0.00502777,0.07245,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.066304
177,4,5.55,1.51,0.359,-0.237,135,0.0669109,0.0054974,0.08216,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0596919
177,5,5.55,1.51,0.359,-0.237,165,0.0538085,0.00492079,0.09145,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0569057
177,6,5.55,1.51,0.359,-0.237,195,0.0583366,0.00559915,0.09598,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0569057
177,7,5.55,1.51,0.359,-0.237,225,0.0605704,0.00471541,0.07785,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0596919
177,8,5.55,1.51,0.359,-0.237,255,0.0644427,0.00455288,0.07065,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.066304
177,9,5.55,1.51,0.359,-0.237,285,0.0758508,0.00493182,0.06502,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0790148
177,10,5.55,1.51,0.359,-0.237,315,0.0999312,0.00615576,0.0616,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.0998788
177,11,5.55,1.51,0.359,-0.237,345,0.128763,0.00742834,0.05769,-2.51343,2.04475,1.16849,99.0451,2.9135,0,1.42779,0,0.0476649,0.121601
178,0,5.55,1.52,0.361,-0.298,15,0.113164,0.00985657,0.0871,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.115156
178,1,5.55,1.52,0.361,-0.298,45,0.0847718,0.00656982,0.0775,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0869711
178,2,5.55,1.52,0.361,-0.298,75,0.0695585,0.00604116,0.08685,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0656397
178,3,5.55,1.52,0.361,-0.298,105,0.0486476,0.0047806,0.09827,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0548455
178,4,5.55,1.52,0.361,-0.298,135,0.0479764,0.00491231,0.10239,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0497957
178,5,5.55,1.52,0.361,-0.298,165,0.0532405,0.0074377,0.1397,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.047773
178,6,5.55,1.52,0.361,-0.298,195,0.0463787,0.00715948,0.15437,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.047773
178,7,5.55,1.52,0.361,-0.298,225,0.044332,0.00455777,0.10281,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0497957
178,8,5.55,1.52,0.361,-0.298,255,0.0510075,0.00490998,0.09626,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0548455
178,9,5.55,1.52,0.361,-0.298,285,0.0688304,0.00578175,0.084,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0656397
178,10,5.55,1.52,0.361,-0.298,315,0.0818564,0.00647157,0.07906,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.0869711
178,11,5.55,1.52,0.361,-0.298,345,0.122137,0.011818,0.09676,-2.4808,1.9045,0.994002,78.8878,2.61524,0,1.34604,0,0.0413533,0.115156
179,0,5.55,1.74,0.359,-0.183,7.5,0.104326,0.00489394,0.04691,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.101939
179,1,5.55,1.74,0.359,-0.183,22.5,0.0982702,0.00471206,0.04795,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0986611
179,2,5.55,1.74,0.359,-0.183,37.5,0.0928214,0.004435,0.04778,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0928879
179,3,5.55,1.74,0.359,-0.183,52.5,0.0859143,0.00417372,0.04858,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0857927
179,4,5.55,1.74,0.359,-0.183,67.5,0.0816055,0.00413903,0.05072,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0784745
179,5,5.55,1.74,0.359,-0.183,82.5,0.0718599,0.0037439,0.0521,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0716986
179,6,5.55,1.74,0.359,-0.183,97.5,0.0663536,0.00345835,0.05212,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0658707
179,7,5.55,1.74,0.359,-0.183,112.5,0.0625065,0.00339348,0.05429,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0611335
179,8,5.55,1.74,0.359,-0.183,127.5,0.0620922,0.00341756,0.05504,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0574803
179,9,5.55,1.74,0.359,-0.183,142.5,0.0534733,0.00306348,0.05729,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0548413
179,10,5.55,1.74,0.359,-0.183,157.5,0.0544295,0.00304206,0.05589,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0531359
179,11,5.55,1.74,0.359,-0.183,172.5,0.0497966,0.00284139,0.05706,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0523003
179,12,5.55,1.74,0.359,-0.183,187.5,0.0487839,0.00271531,0.05566,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0523003
179,13,5.55,1.74,0.359,-0.183,202.5,0.0530256,0.00300973,0.05676,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0531359
179,14,5.55,1.74,0.359,-0.183,217.5,0.0496122,0.0028269,0.05698,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0548413
179,15,5.55,1.74,0.359,-0.183,232.5,0.0582759,0.0031603,0.05423,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0574803
179,16,5.55,1.74,0.359,-0.183,247.5,0.0609493,0.00328334,0.05387,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0611335
179,17,5.55,1.74,0.359,-0.183,262.5,0.0664088,0.00344263,0.05184,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0658707
179,18,5.55,1.74,0.359,-0.183,277.5,0.0738147,0.00379407,0.0514,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0716986
179,19,5.55,1.74,0.359,-0.183,292.5,0.0811674,0.00408272,0.0503,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0784745
179,20,5.55,1.74,0.359,-0.183,307.5,0.0802365,0.00408083,0.05086,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0857927
179,21,5.55,1.74,0.359,-0.183,322.5,0.0971523,0.00460696,0.04742,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0928879
179,22,5.55,1.74,0.359,-0.183,337.5,0.0903109,0.00437466,0.04844,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.0986611
179,23,5.55,1.74,0.359,-0.183,352.5,0.0986813,0.00466565,0.04728,-2.51484,2.18225,1.34422,126.283,3.20275,0,1.49975,0,0.0347431,0.101939
180,0,5.55,1.74,0.359,-0.242,7.5,0.107196,0.00513789,0.04793,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.106964
180,1,5.55,1.74,0.359,-0.242,22.5,0.103462,0.00529934,0.05122,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.100189
180,2,5.55,1.74,0.359,-0.242,37.5,0.0882276,0.00442902,0.0502,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0894305
180,3,5.55,1.74,0.359,-0.242,52.5,0.0834785,0.00426993,0.05115,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0779619
180,4,5.55,1.74,0.359,-0.242,67.5,0.0691328,0.00381129,0.05513,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0678133
180,5,5.55,1.74,0.359,-0.242,82.5,0.0635573,0.00364628,0.05737,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.059682
180,6,5.55,1.74,0.359,-0.242,97.5,0.0514104,0.00302807,0.0589,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.053515
180,7,5.55,1.74,0.359,-0.242,112.5,0.0479954,0.00296035,0.06168,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0489941
180,8,5.55,1.74,0.359,-0.242,127.5,0.0473286,0.00302004,0.06381,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0457785
180,9,5.55,1.74,0.359,-0.242,142.5,0.0433712,0.00297526,0.0686,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0435908
180,10,5.55,1.74,0.359,-0.242,157.5,0.0413316,0.00293,0.07089,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0422339
180,11,5.55,1.74,0.359,-0.242,172.5,0.0433943,0.00303023,0.06983,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0415848
180,12,5.55,1.74,0.359,-0.242,187.5,0.039454,0.00269234,0.06824,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0415848
180,13,5.55,1.74,0.359,-0.242,202.5,0.0420415,0.00294669,0.07009,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0422339
180,14,5.55,1.74,0.359,-0.242,217.5,0.0486191,0.00323949,0.06663,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0435908
180,15,5.55,1.74,0.359,-0.242,232.5,0.0480964,0.00301468,0.06268,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0457785
180,16,5.55,1.74,0.359,-0.242,247.5,0.0497471,0.00290423,0.05838,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0489941
180,17,5.55,1.74,0.359,-0.242,262.5,0.0585693,0.00346379,0.05914,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.053515
180,18,5.55,1.74,0.359,-0.242,277.5,0.0600857,0.00339785,0.05655,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.059682
180,19,5.55,1.74,0.359,-0.242,292.5,0.064557,0.00355774,0.05511,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0678133
180,20,5.55,1.74,0.359,-0.242,307.5,0.0765824,0.00389651,0.05088,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0779619
180,21,5.55,1.74,0.359,-0.242,322.5,0.0933213,0.00459421,0.04923,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.0894305
180,22,5.55,1.74,0.359,-0.242,337.5,0.102214,0.00493286,0.04826,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.100189
180,23,5.55,1.74,0.359,-0.242,352.5,0.106353,0.00512623,0.0482,-2.51216,2.03268,1.15156,97.0922,2.88842,0,1.4213,0,0.0305208,0.106964
181,0,5.55,1.74,0.359,-0.302,7.5,0.105225,0.00558953,0.05312,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.10509
181,1,5.55,1.74,0.359,-0.302,22.5,0.101083,0.0052998,0.05243,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0950973
181,2,5.55,1.74,0.359,-0.302,37.5,0.0753287,0.00430579,0.05716,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0808032
181,3,5.55,1.74,0.359,-0.302,52.5,0.0742145,0.00435268,0.05865,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0674103
181,4,5.55,1.74,0.359,-0.302,67.5,0.0622385,0.00376232,0.06045,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0569318
181,5,5.55,1.74,0.359,-0.302,82.5,0.0493475,0.0029722,0.06023,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0493602
181,6,5.55,1.74,0.359,-0.302,97.5,0.0413451,0.00271182,0.06559,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.044064
181,7,5.55,1.74,0.359,-0.302,112.5,0.041275,0.0026383,0.06392,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0404106
181,8,5.55,1.74,0.359,-0.302,127.5,0.0375027,0.00264282,0.07047,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0379242
181,9,5.55,1.74,0.359,-0.302,142.5,0.0339424,0.00241331,0.0711,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0362841
181,10,5.55,1.74,0.359,-0.302,157.5,0.032685,0.00271122,0.08295,-2.48537,1.89581,0.983422,78.3977,2.60768,0,1.34574,0,0.0270587,0.0352871
